RIC,Trade Date,Open Price,High Price,Low Price,Universal Close Price,Volume
EUR=,1999-04-13,1.0805,1.083,1.074,1.078,
EUR=,1999-04-12,1.0816,1.0878,1.08,1.0805,
EUR=,1999-04-09,1.0735,1.0813,1.0726,1.0804,
EUR=,1999-04-08,1.0763,1.0883,1.072,1.0758,
EUR=,1999-04-07,1.0837,1.0847,1.0755,1.0767,
EUR=,1999-04-06,1.071,1.0855,1.07,1.0833,
EUR=,1999-04-05,1.0785,1.0791,1.0698,1.0714,
EUR=,1999-04-02,1.0785,1.0807,1.076,1.0793,
EUR=,1999-04-01,1.0771,1.0819,1.072,1.0793,
EUR=,1999-03-31,1.0715,1.082,1.0689,1.0765,
EUR=,1999-03-30,1.0726,1.0777,1.0693,1.0718,
EUR=,1999-03-29,1.0742,1.0788,1.0678,1.073,
EUR=,1999-03-26,1.0837,1.0865,1.071,1.0766,
EUR=,1999-03-25,1.087,1.0908,1.0823,1.083,
EUR=,1999-03-24,1.0898,1.096,1.0875,1.088,
EUR=,1999-03-23,1.0908,1.0926,1.0849,1.091,
EUR=,1999-03-22,1.0907,1.0917,1.0842,1.0905,
EUR=,1999-03-19,1.0975,1.1,1.0873,1.0897,
EUR=,1999-03-18,1.0986,1.1067,1.0952,1.0975,
EUR=,1999-03-17,1.0995,1.1043,1.0934,1.0999,
EUR=,1999-03-16,1.092,1.1003,1.081,1.0985,
EUR=,1999-03-15,1.0892,1.0958,1.088,1.094,
EUR=,1999-03-12,1.1044,1.1045,1.0888,1.0907,
EUR=,1999-03-11,1.0939,1.1059,1.0794,1.1028,
EUR=,1999-03-10,1.0885,1.0974,1.0874,1.0942,
EUR=,1999-03-09,1.0885,1.0918,1.0854,1.0885,
EUR=,1999-03-08,1.0819,1.0924,1.0798,1.088,
EUR=,1999-03-05,1.08,1.0865,1.078,1.0831,
EUR=,1999-03-04,1.0875,1.0878,1.0785,1.0807,
EUR=,1999-03-03,1.0943,1.0946,1.0871,1.088,
EUR=,1999-03-02,1.0893,1.0937,1.0853,1.0932,
EUR=,1999-03-01,1.0982,1.1022,1.088,1.0885,
EUR=,1999-02-26,1.1033,1.1044,1.0948,1.1023,
EUR=,1999-02-25,1.1,1.1077,1.0975,1.104,
EUR=,1999-02-24,1.1006,1.1046,1.0921,1.0998,
EUR=,1999-02-23,1.1022,1.108,1.0936,1.1006,
EUR=,1999-02-22,1.107,1.1074,1.0963,1.1032,
EUR=,1999-02-19,1.1196,1.121,1.105,1.1074,
EUR=,1999-02-18,1.1235,1.1278,1.118,1.1198,
EUR=,1999-02-17,1.1204,1.1266,1.1193,1.1244,
EUR=,1999-02-16,1.1222,1.1236,1.1155,1.12,
EUR=,1999-02-15,1.1296,1.1302,1.1217,1.1222,
EUR=,1999-02-12,1.1228,1.1306,1.1211,1.1304,
EUR=,1999-02-11,1.132,1.1336,1.1209,1.1209,
EUR=,1999-02-10,1.1311,1.1361,1.1265,1.1325,
EUR=,1999-02-09,1.132,1.1344,1.1275,1.1304,
EUR=,1999-02-08,1.1262,1.1327,1.1214,1.1321,
EUR=,1999-02-05,1.1339,1.1371,1.1247,1.1265,
EUR=,1999-02-04,1.1307,1.1347,1.1244,1.1334,
EUR=,1999-02-03,1.1345,1.136,1.129,1.1303,
EUR=,1999-02-02,1.1305,1.1364,1.128,1.1348,
EUR=,1999-02-01,1.1387,1.1395,1.128,1.1302,
EUR=,1999-01-29,1.1417,1.143,1.1335,1.1363,
EUR=,1999-01-28,1.144,1.1468,1.1374,1.1417,
EUR=,1999-01-27,1.1561,1.1563,1.1405,1.1438,
EUR=,1999-01-26,1.155,1.1589,1.1545,1.1556,
EUR=,1999-01-25,1.158,1.161,1.1545,1.1548,
EUR=,1999-01-22,1.1597,1.1624,1.1554,1.1585,
EUR=,1999-01-21,1.1558,1.1617,1.154,1.1595,
EUR=,1999-01-20,1.1612,1.1612,1.1535,1.156,
EUR=,1999-01-19,1.1606,1.164,1.156,1.1606,
EUR=,1999-01-18,1.1565,1.1618,1.1555,1.1615,
EUR=,1999-01-15,1.1682,1.1748,1.155,1.1555,
EUR=,1999-01-14,1.1669,1.1727,1.1609,1.1695,
EUR=,1999-01-13,1.1568,1.1788,1.1546,1.1668,
EUR=,1999-01-12,1.1501,1.1572,1.144,1.1569,
EUR=,1999-01-11,1.1565,1.1607,1.1485,1.15,
EUR=,1999-01-08,1.1711,1.1733,1.1532,1.157,
EUR=,1999-01-07,1.1625,1.1767,1.1605,1.1706,
EUR=,1999-01-06,1.1762,1.1813,1.155,1.1615,
EUR=,1999-01-05,1.183,1.1866,1.1723,1.1761,
EUR=,1999-01-04,1.174,1.1906,1.1695,1.1825,
EUR=,1999-01-01,"-9,999,402","-9,999,402","-9,999,402","-9,999,402",
EUR=,1998-12-31,1.1661,1.174,1.1644,1.1721,
EUR=,1998-12-30,1.1729,1.1756,1.167,1.1676,
EUR=,1998-12-29,1.1714,1.177,1.17,1.1736,
EUR=,1998-12-28,1.167,1.1711,1.166,1.1711,
EUR=,1998-12-25,1.167,1.167,1.167,1.167,
EUR=,1998-12-24,1.171,1.1716,1.166,1.1668,
EUR=,1998-12-23,1.1743,1.177,1.1709,1.1722,
EUR=,1998-12-22,1.1756,1.1765,1.17,1.1749,
EUR=,1998-12-21,1.1841,1.1843,1.1719,1.1756,
EUR=,1998-12-18,1.1794,1.1862,1.1765,1.1792,
EUR=,1998-12-17,1.1768,1.1827,1.1765,1.1777,
EUR=,1998-12-16,1.1835,1.188,1.1772,1.1778,
EUR=,1998-12-15,1.1922,1.193,1.1821,1.1827,
EUR=,1998-12-14,1.1922,1.1953,1.1839,1.1908,
EUR=,1998-12-11,1.1885,1.1919,1.183,1.1901,
EUR=,1998-12-10,1.1747,1.188,1.1746,1.188,
EUR=,1998-12-09,1.1766,1.1782,1.1724,1.1751,
EUR=,1998-12-08,1.1674,1.1771,1.1657,1.176,
EUR=,1998-12-07,1.1736,1.1739,1.1657,1.1679,
EUR=,1998-12-04,1.1784,1.1784,1.1658,1.1711,
EUR=,1998-12-03,1.1735,1.1796,1.1648,1.175,
EUR=,1998-12-02,1.1669,1.1751,1.1621,1.1731,
EUR=,1998-12-01,1.1595,1.1697,1.1572,1.1653,
EUR=,1998-11-30,1.1495,1.1615,1.1478,1.1597,
EUR=,1998-11-27,1.1558,1.1566,1.1455,1.1484,
EUR=,1998-11-26,1.1549,1.1558,1.151,1.1538,
EUR=,1998-11-25,1.156,1.1587,1.1517,1.1545,
EUR=,1998-11-24,1.1537,1.1554,1.1475,1.1554,
EUR=,1998-11-23,1.1607,1.1618,1.1482,1.1545,
EUR=,1998-11-20,1.1662,1.1676,1.1606,1.1612,
EUR=,1998-11-19,1.1725,1.1765,1.1651,1.1665,
EUR=,1998-11-18,1.1785,1.1825,1.1732,1.1732,
EUR=,1998-11-17,1.1792,1.1844,1.1755,1.1779,
EUR=,1998-11-16,1.1695,1.183,1.1681,1.1795,
EUR=,1998-11-13,1.1664,1.1685,1.161,1.167,
EUR=,1998-11-12,1.1717,1.1717,1.1583,1.1666,
EUR=,1998-11-11,1.1683,1.173,1.1661,1.1723,
EUR=,1998-11-10,1.1647,1.17,1.1614,1.1685,
EUR=,1998-11-09,1.1713,1.1753,1.1594,1.1645,
EUR=,1998-11-06,1.1806,1.1837,1.1728,1.174,
EUR=,1998-11-05,1.1767,1.1856,1.1761,1.1812,
EUR=,1998-11-04,1.182,1.1841,1.1731,1.1768,
EUR=,1998-11-03,1.1865,1.1865,1.1775,1.1816,
EUR=,1998-11-02,1.1902,1.1938,1.1861,1.1865,
EUR=,1998-10-30,1.1892,1.1925,1.1842,1.1882,
EUR=,1998-10-29,1.1882,1.1962,1.1874,1.19,
EUR=,1998-10-28,1.188,1.194,1.1858,1.1878,
EUR=,1998-10-27,1.1822,1.1898,1.1799,1.1884,
EUR=,1998-10-26,1.1935,1.1965,1.1865,1.187,
EUR=,1998-10-23,1.2005,1.2033,1.1964,1.201,
EUR=,1998-10-22,1.1899,1.202,1.1882,1.2006,
EUR=,1998-10-21,1.2023,1.2082,1.1918,1.1954,
EUR=,1998-10-20,1.205,1.2081,1.1979,1.2018,
EUR=,1998-10-19,1.2182,1.2208,1.2017,1.2035,
EUR=,1998-10-16,1.218,1.2236,1.2095,1.2162,
EUR=,1998-10-15,1.2033,1.2165,1.201,1.2059,
EUR=,1998-10-14,1.206,1.2087,1.1952,1.1994,
EUR=,1998-10-13,1.2085,1.2144,1.1969,1.204,
EUR=,1998-10-12,1.2099,1.2178,1.1957,1.1975,
EUR=,1998-10-09,1.2065,1.2208,1.202,1.211,
EUR=,1998-10-08,1.2245,1.2282,1.2172,1.224,
EUR=,1998-10-07,1.2068,1.2288,1.2022,1.2172,
EUR=,1998-10-06,1.2074,1.2133,1.1967,1.2082,
EUR=,1998-10-05,1.201,1.2093,1.1978,1.2048,
EUR=,1998-10-02,1.1937,1.2068,1.188,1.1952,
EUR=,1998-10-01,1.1777,1.1942,1.1765,1.1922,
EUR=,1998-09-30,1.1774,1.1794,1.1693,1.179,
EUR=,1998-09-29,1.1743,1.1792,1.1679,1.1774,
EUR=,1998-09-28,1.1685,1.178,1.1621,1.1743,
EUR=,1998-09-25,1.1739,1.1826,1.1679,1.1713,
EUR=,1998-09-24,1.1714,1.1751,1.1626,1.1734,
EUR=,1998-09-23,1.1664,1.1697,1.1558,1.169,
EUR=,1998-09-22,1.1617,1.1693,1.1555,1.1674,
EUR=,1998-09-21,1.1612,1.1759,1.1599,1.1614,
EUR=,1998-09-18,1.1609,1.1697,1.1505,1.1622,
EUR=,1998-09-17,1.1629,1.1758,1.1577,1.159,
EUR=,1998-09-16,1.1632,1.1679,1.1511,1.1604,
EUR=,1998-09-15,1.1577,1.1661,1.1526,1.16,
EUR=,1998-09-14,1.1589,1.1638,1.1494,1.1583,
EUR=,1998-09-11,1.1671,1.1758,1.1571,1.1582,
EUR=,1998-09-10,1.1483,1.168,1.1468,1.1662,
EUR=,1998-09-09,1.1347,1.144,1.128,1.144,
EUR=,1998-09-08,1.139,1.1413,1.1319,1.1347,
EUR=,1998-09-07,1.1367,1.1482,1.1311,1.1409,
EUR=,1998-09-04,1.1404,1.1404,1.1293,1.1376,
EUR=,1998-09-03,1.1275,1.1466,1.1275,1.1392,
EUR=,1998-09-02,1.1255,1.1295,1.1212,1.1273,
EUR=,1998-09-01,1.1222,1.1346,1.1188,1.1252,
EUR=,1998-08-31,1.115,1.1297,1.1099,1.1297,
EUR=,1998-08-28,1.0996,1.1162,1.097,1.1162,
EUR=,1998-08-27,1.094,1.1014,1.0889,1.098,
EUR=,1998-08-26,1.0984,1.0984,1.0895,1.0931,
EUR=,1998-08-25,1.1002,1.1012,1.0952,1.0972,
EUR=,1998-08-24,1.095,1.1004,1.0944,1.0988,
EUR=,1998-08-21,1.0972,1.1003,1.0935,1.0979,
EUR=,1998-08-20,1.0971,1.1012,1.0935,1.0966,
EUR=,1998-08-19,1.095,1.0972,1.0914,1.0963,
EUR=,1998-08-18,1.0988,1.1007,1.0934,1.0939,
EUR=,1998-08-17,1.0963,1.1,1.0872,1.0977,
EUR=,1998-08-14,1.1053,1.1053,1.0923,1.0944,
EUR=,1998-08-13,1.1005,1.1058,1.0976,1.1046,
EUR=,1998-08-12,1.1066,1.1122,1.1066,1.1099,
EUR=,1998-08-11,1.1081,1.1086,1.1019,1.1058,
EUR=,1998-08-10,1.1058,1.1095,1.1041,1.1075,
EUR=,1998-08-07,1.1105,1.1132,1.1059,1.1083,
EUR=,1998-08-06,1.1118,1.116,1.1102,1.1106,
EUR=,1998-08-05,1.1146,1.115,1.1099,1.1118,
EUR=,1998-08-04,1.1032,1.1118,1.102,1.1115,
EUR=,1998-08-03,1.1095,1.1095,1.1,1.103,
EUR=,1998-07-31,1.1066,1.109,1.1035,1.109,
EUR=,1998-07-30,1.1127,1.1165,1.1055,1.1058,
EUR=,1998-07-29,1.114,1.1161,1.1085,1.112,
EUR=,1998-07-28,1.105,1.1146,1.1041,1.1138,
EUR=,1998-07-27,1.1102,1.1105,1.1048,1.1048,
EUR=,1998-07-24,1.1061,1.111,1.1037,1.1091,
EUR=,1998-07-23,1.1023,1.104,1.0989,1.1039,
EUR=,1998-07-22,1.1063,1.1068,1.1,1.1032,
EUR=,1998-07-21,1.1061,1.1082,1.1014,1.1047,
EUR=,1998-07-20,1.1104,1.1113,1.1052,1.1074,
EUR=,1998-07-17,1.104,1.1086,1.1017,1.1045,
EUR=,1998-07-16,1.0997,1.1059,1.0975,1.1052,
EUR=,1998-07-15,1.0956,1.0992,1.0936,1.0978,
EUR=,1998-07-14,1.0996,1.0999,1.094,1.0959,
EUR=,1998-07-13,1.0885,1.0988,1.0885,1.098,
EUR=,1998-07-10,1.0825,1.0883,1.0799,1.0883,
EUR=,1998-07-09,1.0897,1.0897,1.0785,1.0828,
EUR=,1998-07-08,1.09,1.0912,1.084,1.0876,
EUR=,1998-07-07,1.0936,1.0936,1.0871,1.0892,
EUR=,1998-07-06,1.0886,1.095,1.087,1.0915,
EUR=,1998-07-03,1.0898,1.093,1.0867,1.0875,
EUR=,1998-07-02,1.09,1.0915,1.0839,1.0879,
EUR=,1998-07-01,1.095,1.097,1.086,1.089,
EUR=,1998-06-30,1.095,1.0982,1.0915,1.0947,
EUR=,1998-06-29,1.0922,1.0957,1.0895,1.0937,
EUR=,1998-06-26,1.1006,1.1045,1.0902,1.0937,
EUR=,1998-06-25,1.1004,1.1035,1.097,1.1009,
EUR=,1998-06-24,1.096,1.1008,1.0945,1.0983,
EUR=,1998-06-23,1.1017,1.1058,1.0952,1.0979,
EUR=,1998-06-22,1.1043,1.1043,1.0967,1.102,
EUR=,1998-06-19,1.1031,1.1098,1.1017,1.1057,
EUR=,1998-06-18,1.107,1.1095,1.1007,1.1029,
EUR=,1998-06-17,1.0995,1.1074,1.0985,1.1059,
EUR=,1998-06-16,1.0865,1.1001,1.0865,1.098,
EUR=,1998-06-15,1.0936,1.0936,1.0861,1.0908,
EUR=,1998-06-12,1.0906,1.0961,1.0889,1.0932,
EUR=,1998-06-11,1.097,1.099,1.0894,1.0894,
EUR=,1998-06-10,1.1072,1.1077,1.095,1.0975,
EUR=,1998-06-09,1.1071,1.1116,1.1048,1.1073,
EUR=,1998-06-08,1.1085,1.1108,1.1063,1.107,
EUR=,1998-06-05,1.1142,1.1165,1.1069,1.11,
EUR=,1998-06-04,1.1127,1.1176,1.1095,1.113,
EUR=,1998-06-03,1.1074,1.1133,1.1072,1.113,
EUR=,1998-06-02,1.1064,1.1087,1.104,1.1065,
EUR=,1998-06-01,1.1045,1.1093,1.1021,1.1074,
EUR=,1998-05-29,1.1056,1.1068,1.0987,1.1024,
EUR=,1998-05-28,1.1055,1.11,1.1007,1.1065,
EUR=,1998-05-27,1.1115,1.1182,1.1003,1.1044,
EUR=,1998-05-26,1.1157,1.117,1.1091,1.1118,
EUR=,1998-05-25,1.118,1.118,1.1124,1.1135,
EUR=,1998-05-22,1.1168,1.1198,1.114,1.1195,
EUR=,1998-05-21,1.1137,1.1206,1.1115,1.1177,
EUR=,1998-05-20,1.107,1.1135,1.1043,1.1112,
EUR=,1998-05-19,1.103,1.1056,1.1018,1.1042,
EUR=,1998-05-18,1.1035,1.1047,1.099,1.1024,
EUR=,1998-05-15,1.1077,1.1079,1.1008,1.1025,
EUR=,1998-05-14,1.1075,1.1098,1.1036,1.1067,
EUR=,1998-05-13,1.108,1.1097,1.1035,1.105,
EUR=,1998-05-12,1.1079,1.1117,1.1062,1.108,
EUR=,1998-05-11,1.1132,1.1155,1.1051,1.1073,
EUR=,1998-05-08,1.1147,1.1156,1.1075,1.1118,
EUR=,1998-05-07,1.1163,1.1194,1.1118,1.1138,
EUR=,1998-05-06,1.1138,1.1178,1.1104,1.1161,
EUR=,1998-05-05,1.1083,1.1162,1.1068,1.115,
EUR=,1998-05-04,1.1022,1.1101,1.1022,1.1101,
EUR=,1998-05-01,1.1023,1.1135,1.1007,1.1082,
EUR=,1998-04-30,1.1016,1.105,1.0994,1.1015,
EUR=,1998-04-29,1.1029,1.103,1.0954,1.1007,
EUR=,1998-04-28,1.105,1.1058,1.1,1.1013,
EUR=,1998-04-27,1.1053,1.1085,1.099,1.1047,
EUR=,1998-04-24,1.099,1.1035,1.0982,1.1026,
EUR=,1998-04-23,1.1033,1.1054,1.0962,1.0993,
EUR=,1998-04-22,1.103,1.1088,1.1001,1.1018,
EUR=,1998-04-21,1.0998,1.1073,1.0998,1.1044,
EUR=,1998-04-20,1.095,1.1012,1.0927,1.0998,
EUR=,1998-04-17,1.0992,1.1026,1.0945,1.0969,
EUR=,1998-04-16,1.0995,1.0995,1.0918,1.0987,
EUR=,1998-04-15,1.1,1.1037,1.096,1.0997,
EUR=,1998-04-14,1.0868,1.1012,1.0862,1.0992,
EUR=,1998-04-13,1.0877,1.0885,1.0838,1.0871,
EUR=,1998-04-10,1.0865,1.0915,1.0865,1.0877,
EUR=,1998-04-09,1.0919,1.094,1.0846,1.0865,
EUR=,1998-04-08,1.0813,1.0955,1.08,1.093,
EUR=,1998-04-07,1.0813,1.0822,1.0764,1.081,
EUR=,1998-04-06,1.0772,1.0793,1.075,1.0786,
EUR=,1998-04-03,1.0731,1.0765,1.0695,1.0742,
EUR=,1998-04-02,1.0737,1.0765,1.0704,1.0718,
EUR=,1998-04-01,1.0757,1.0771,1.0707,1.0732,
EUR=,1998-03-31,1.0767,1.078,1.0715,1.0765,
EUR=,1998-03-30,1.0867,1.0867,1.0745,1.076,
EUR=,1998-03-27,1.0911,1.092,1.0849,1.0875,
EUR=,1998-03-26,1.0869,1.0921,1.0815,1.0909,
EUR=,1998-03-25,1.0857,1.0888,1.0823,1.0862,
EUR=,1998-03-24,1.0885,1.0885,1.0833,1.0855,
EUR=,1998-03-23,1.0845,1.0887,1.0809,1.0887,
EUR=,1998-03-20,1.0838,1.0866,1.0803,1.0842,
EUR=,1998-03-19,1.0855,1.0877,1.0826,1.084,
EUR=,1998-03-18,1.0894,1.0905,1.0833,1.0862,
EUR=,1998-03-17,1.0919,1.095,1.0873,1.0899,
EUR=,1998-03-16,1.0928,1.0928,1.0865,1.0901,
EUR=,1998-03-13,1.085,1.0946,1.0798,1.0907,
EUR=,1998-03-12,1.0825,1.086,1.0792,1.0845,
EUR=,1998-03-11,1.0822,1.0833,1.0765,1.0821,
EUR=,1998-03-10,1.0828,1.0831,1.0789,1.0825,
EUR=,1998-03-09,1.0814,1.0842,1.0785,1.0828,
EUR=,1998-03-06,1.0791,1.0836,1.0757,1.0795,
EUR=,1998-03-05,1.091,1.0936,1.0775,1.0787,
EUR=,1998-03-04,1.0924,1.094,1.0853,1.0879,
EUR=,1998-03-03,1.0902,1.0946,1.0859,1.0928,
EUR=,1998-03-02,1.0915,1.098,1.0882,1.0901,
EUR=,1998-02-27,1.0888,1.0932,1.0864,1.0879,
EUR=,1998-02-26,1.0874,1.0916,1.083,1.0889,
EUR=,1998-02-25,1.0979,1.101,1.0865,1.0877,
EUR=,1998-02-24,1.0983,1.1006,1.0925,1.0992,
EUR=,1998-02-23,1.0875,1.103,1.0823,1.0999,
EUR=,1998-02-20,1.0888,1.0888,1.0823,1.086,
EUR=,1998-02-19,1.0825,1.0895,1.0816,1.0883,
EUR=,1998-02-18,1.0824,1.0873,1.0775,1.0852,
EUR=,1998-02-17,1.0867,1.0896,1.0804,1.0827,
EUR=,1998-02-16,1.086,1.088,1.0814,1.0877,
EUR=,1998-02-13,1.0906,1.0911,1.08,1.0862,
EUR=,1998-02-12,1.084,1.0925,1.0833,1.0915,
EUR=,1998-02-11,1.0901,1.0917,1.0795,1.085,
EUR=,1998-02-10,1.0855,1.0905,1.0844,1.0898,
EUR=,1998-02-09,1.086,1.0904,1.0825,1.0841,
EUR=,1998-02-06,1.1015,1.1023,1.0875,1.0898,
EUR=,1998-02-05,1.0938,1.1045,1.0919,1.1027,
EUR=,1998-02-04,1.0877,1.096,1.0825,1.095,
EUR=,1998-02-03,1.086,1.09,1.0798,1.0888,
EUR=,1998-02-02,1.0765,1.0855,1.0728,1.0855,
EUR=,1998-01-30,1.0777,1.085,1.0756,1.0775,
EUR=,1998-01-29,1.0865,1.0922,1.078,1.0794,
EUR=,1998-01-28,1.1015,1.1015,1.087,1.0872,
EUR=,1998-01-27,1.0986,1.105,1.098,1.1017,
EUR=,1998-01-26,1.1085,1.1191,1.0958,1.0986,
EUR=,1998-01-23,1.0928,1.111,1.0927,1.1078,
EUR=,1998-01-22,1.0845,1.0962,1.0845,1.0921,
EUR=,1998-01-21,1.076,1.0855,1.073,1.0843,
EUR=,1998-01-20,1.0762,1.078,1.072,1.0755,
EUR=,1998-01-19,1.0801,1.0808,1.07,1.0767,
EUR=,1998-01-16,1.079,1.0838,1.0773,1.0779,
EUR=,1998-01-15,1.0854,1.0875,1.076,1.0793,
EUR=,1998-01-14,1.0857,1.0872,1.0794,1.0838,
EUR=,1998-01-13,1.0846,1.09,1.0823,1.0855,
EUR=,1998-01-12,1.081,1.0896,1.08,1.0835,
EUR=,1998-01-09,1.0844,1.0926,1.0808,1.083,
EUR=,1998-01-08,1.0822,1.089,1.0777,1.0838,
EUR=,1998-01-07,1.078,1.0865,1.0768,1.0831,
EUR=,1998-01-06,1.0825,1.0875,1.078,1.0803,
EUR=,1998-01-05,1.0961,1.0992,1.0795,1.083,
EUR=,1998-01-02,1.0965,1.0968,1.0931,1.0955,
EUR=,1998-01-01,"-9,999,402","-9,999,402","-9,999,402","-9,999,402",
EUR=,1997-12-31,1.1045,1.106,1.0978,1.0986,
EUR=,1997-12-30,1.107,1.107,1.0975,1.1051,
EUR=,1997-12-29,1.116,1.1164,1.1045,1.1052,
EUR=,1997-12-26,1.115,1.1155,1.1129,1.1147,
EUR=,1997-12-25,1.1146,1.115,1.1146,1.115,
EUR=,1997-12-24,1.1128,1.116,1.1111,1.1146,
EUR=,1997-12-23,1.1091,1.1152,1.105,1.1135,
EUR=,1997-12-22,1.1113,1.1125,1.1074,1.11,
EUR=,1997-12-19,1.1138,1.119,1.11,1.1135,
EUR=,1997-12-18,1.1106,1.115,1.1095,1.1135,
EUR=,1997-12-17,1.1107,1.121,1.107,1.1123,
EUR=,1997-12-16,1.1102,1.1122,1.103,1.1076,
EUR=,1997-12-15,1.1105,1.115,1.1092,1.1102,
EUR=,1997-12-12,1.1225,1.1225,1.1115,1.1118,
EUR=,1997-12-11,1.107,1.1232,1.107,1.123,
EUR=,1997-12-10,1.104,1.1098,1.1015,1.1072,
EUR=,1997-12-09,1.107,1.1088,1.101,1.1045,
EUR=,1997-12-08,1.1103,1.1118,1.1061,1.1067,
EUR=,1997-12-05,1.1178,1.1194,1.1084,1.111,
EUR=,1997-12-04,1.1202,1.1205,1.115,1.1185,
EUR=,1997-12-03,1.1152,1.1217,1.1135,1.1182,
EUR=,1997-12-02,1.1155,1.1209,1.1141,1.1141,
EUR=,1997-12-01,1.1223,1.1232,1.1132,1.1153,
EUR=,1997-11-28,1.1215,1.1248,1.118,1.1225,
EUR=,1997-11-27,1.1249,1.1249,1.116,1.1214,
EUR=,1997-11-26,1.1323,1.1346,1.1222,1.124,
EUR=,1997-11-25,1.141,1.141,1.1315,1.1316,
EUR=,1997-11-24,1.14,1.1455,1.1388,1.1395,
EUR=,1997-11-21,1.1383,1.141,1.1314,1.14,
EUR=,1997-11-20,1.1427,1.1475,1.1378,1.14,
EUR=,1997-11-19,1.1466,1.1468,1.136,1.143,
EUR=,1997-11-18,1.1439,1.1478,1.1416,1.1445,
EUR=,1997-11-17,1.1436,1.1455,1.1362,1.1435,
EUR=,1997-11-14,1.1469,1.1478,1.1391,1.144,
EUR=,1997-11-13,1.1519,1.1524,1.1436,1.1453,
EUR=,1997-11-12,1.1547,1.1592,1.1438,1.1516,
EUR=,1997-11-11,1.157,1.163,1.1524,1.1555,
EUR=,1997-11-10,1.156,1.1575,1.145,1.1575,
EUR=,1997-11-07,1.1453,1.1594,1.1434,1.1554,
EUR=,1997-11-06,1.1481,1.15,1.1408,1.1456,
EUR=,1997-11-05,1.1423,1.151,1.139,1.1492,
EUR=,1997-11-04,1.1384,1.1482,1.1375,1.1448,
EUR=,1997-11-03,1.14,1.14,1.1304,1.1356,
EUR=,1997-10-31,1.1477,1.1482,1.1354,1.1425,
EUR=,1997-10-30,1.1403,1.1494,1.1366,1.1445,
EUR=,1997-10-29,1.1323,1.1413,1.1265,1.1405,
EUR=,1997-10-28,1.124,1.151,1.124,1.131,
EUR=,1997-10-27,1.1107,1.1233,1.1105,1.1233,
EUR=,1997-10-24,1.1133,1.1141,1.1026,1.1098,
EUR=,1997-10-23,1.1043,1.1165,1.1007,1.1147,
EUR=,1997-10-22,1.1025,1.1085,1.1,1.1043,
EUR=,1997-10-21,1.1125,1.1128,1.1,1.102,
EUR=,1997-10-20,1.1109,1.1126,1.1068,1.1114,
EUR=,1997-10-17,1.124,1.124,1.1059,1.1105,
EUR=,1997-10-16,1.122,1.1261,1.1198,1.1235,
EUR=,1997-10-15,1.1204,1.1235,1.1145,1.1229,
EUR=,1997-10-14,1.1202,1.123,1.1147,1.1197,
EUR=,1997-10-13,1.1186,1.1216,1.1137,1.1205,
EUR=,1997-10-10,1.1225,1.1264,1.1141,1.1186,
EUR=,1997-10-09,1.1198,1.1286,1.1152,1.1226,
EUR=,1997-10-08,1.1144,1.1215,1.1108,1.1202,
EUR=,1997-10-07,1.1138,1.122,1.1112,1.1145,
EUR=,1997-10-06,1.115,1.1178,1.1086,1.1143,
EUR=,1997-10-03,1.1055,1.1162,1.101,1.1151,
EUR=,1997-10-02,1.102,1.1096,1.1004,1.1056,
EUR=,1997-10-01,1.1112,1.1157,1.1013,1.1043,
EUR=,1997-09-30,1.1123,1.1135,1.1036,1.112,
EUR=,1997-09-29,1.111,1.1175,1.109,1.1115,
EUR=,1997-09-26,1.1148,1.1206,1.107,1.1131,
EUR=,1997-09-25,1.1067,1.1145,1.1013,1.1135,
EUR=,1997-09-24,1.0941,1.1089,1.0941,1.1062,
EUR=,1997-09-23,1.096,1.0995,1.0891,1.095,
EUR=,1997-09-22,1.1058,1.1074,1.0907,1.0963,
EUR=,1997-09-19,1.1026,1.1092,1.099,1.1045,
EUR=,1997-09-18,1.1058,1.1117,1.1006,1.102,
EUR=,1997-09-17,1.1065,1.1092,1.1018,1.1059,
EUR=,1997-09-16,1.11,1.1115,1.101,1.1065,
EUR=,1997-09-15,1.103,1.1149,1.101,1.1109,
EUR=,1997-09-12,1.1004,1.1085,1.0943,1.1061,
EUR=,1997-09-11,1.09,1.103,1.0893,1.1014,
EUR=,1997-09-10,1.0825,1.093,1.0803,1.0895,
EUR=,1997-09-09,1.082,1.0876,1.0787,1.0821,
EUR=,1997-09-08,1.0877,1.0926,1.0814,1.0842,
EUR=,1997-09-05,1.0791,1.0925,1.0779,1.0878,
EUR=,1997-09-04,1.0776,1.0834,1.073,1.0798,
EUR=,1997-09-03,1.0716,1.0825,1.0671,1.0774,
EUR=,1997-09-02,1.0845,1.0845,1.0695,1.0716,
EUR=,1997-09-01,1.0847,1.0888,1.0805,1.0833,
EUR=,1997-08-29,1.0932,1.0968,1.083,1.0873,
EUR=,1997-08-28,1.088,1.0995,1.0787,1.0953,
EUR=,1997-08-27,1.0902,1.094,1.0818,1.0885,
EUR=,1997-08-26,1.0803,1.0952,1.0752,1.0918,
EUR=,1997-08-25,1.081,1.083,1.076,1.0792,
EUR=,1997-08-22,1.0707,1.087,1.0694,1.0804,
EUR=,1997-08-21,1.0611,1.0715,1.0565,1.071,
EUR=,1997-08-20,1.0688,1.0688,1.0587,1.06,
EUR=,1997-08-19,1.0717,1.074,1.0665,1.0693,
EUR=,1997-08-18,1.081,1.0865,1.0702,1.0705,
